0.2091076374053955,10.871217,106.803047,1.639904,0.0,311.875,-0.3,-0.625
0.38291311264038086,0.0,0.0,1.674069,0.0,311.8125,0.1,-0.6875
0.5569005012512207,0.0,0.0,1.656987,0.0,311.8125,0.24,-0.25
0.5834810733795166,0.0,0.0,1.656987,0.0,311.875,0.0,1.125
0.7680683135986328,0.0,0.0,1.674069,0.0,312.0625,-0.13,0.875
0.7922379970550537,0.0,0.0,1.656987,0.0,312.1875,0.05,1.0625
0.8369357585906982,0.0,0.0,1.60574,0.0,312.375,-0.21,1.0
1.0052828788757324,0.0,0.0,1.656987,0.0,312.5625,0.06,0.5
1.1929874420166016,0.0,0.0,1.708234,0.0,312.75,-0.09,0.875
1.3624584674835205,10.871217,106.803047,1.708234,0.0,312.8125,-0.26,1.5625
1.4043257236480713,10.871217,106.803047,1.708234,0.0,313.25,0.09,1.5625
1.4332127571105957,10.871217,106.803047,1.708234,0.0,313.375,0.05,1.5625
1.6244962215423584,10.871217,106.803047,1.708234,0.0,314.75,-0.1,3.25
1.6679844856262207,10.871217,106.803047,1.793645,0.0,315.375,-0.36,3.0625
1.6919519901275635,10.871217,106.803047,1.793645,0.0,315.875,-0.01,2.1875
1.7162644863128662,0.0,0.0,1.793645,0.0,316.25,0.13,0.875
1.739687442779541,0.0,0.0,1.844892,0.0,316.375,0.22,-0.0625
1.9063587188720703,0.0,0.0,1.844892,0.0,316.3125,0.18,-0.4375
1.9292309284210205,0.0,0.0,1.861975,0.0,316.125,-0.2,-1.0
1.9594638347625732,0.0,0.0,1.930304,0.0,315.625,-0.08,-2.0
1.9832074642181396,0.0,0.0,1.947386,0.0,315.0625,0.11,-2.8125
2.0384504795074463,10.871217,106.803047,2.015716,0.0,313.5625,0.11,-2.875
2.1983022689819336,0.0,0.0,1.998633,0.0,313.0625,0.4,-2.375
2.2221481800079346,0.0,0.0,2.015716,0.0,311.8125,0.04,-1.9375
2.4116663932800293,0.0,0.0,2.015716,0.0,311.4375,0.26,-1.75
2.596118927001953,0.0,0.0,1.913222,0.0,310.875,-0.63,-2.5
2.6216232776641846,10.871217,106.803047,2.049881,0.0,309.3125,0.24,-3.875
2.7947793006896973,10.871217,106.803047,2.049881,0.0,307.8125,-0.44,-3.875
2.836627244949341,10.871217,106.803047,2.049881,0.0,307.8125,-0.44,-2.4375
2.8797852993011475,10.871217,106.803047,2.049881,0.0,307.125,0.27,-0.6875
3.0590298175811768,10.871217,106.803047,2.032798,0.0,307.125,0.15,0.125
3.2494351863861084,0.0,0.0,2.032798,0.0,307.4375,-0.3,1.3125
3.4421584606170654,0.0,0.0,2.049881,0.0,307.6875,-0.37,1.5625
3.6145992279052734,0.0,0.0,2.015716,0.0,308.0,0.13,1.4375
3.668789863586426,0.0,0.0,2.015716,0.0,308.4375,0.19,1.375
3.8359975814819336,0.0,0.0,2.101127,0.0,308.75,-0.02,1.25
4.012394189834595,0.0,0.0,2.101127,0.0,309.125,-0.04,1.6875
4.052357912063599,10.8711,106.802933,2.11821,0.0,309.375,-0.02,1.3125
4.134690284729004,10.8711,106.802933,2.11821,0.0,309.75,-0.18,1.6875
4.164408206939697,0.0,0.0,2.11821,0.0,310.0625,-0.17,1.4375
4.193121433258057,0.0,0.0,2.11821,0.0,310.4375,0.19,1.1875
4.393611192703247,0.0,0.0,2.11821,0.0,310.4375,0.16,0.375
4.571585178375244,0.0,0.0,2.11821,0.0,310.4375,0.17,0.125
4.615573406219482,0.0,0.0,2.11821,0.0,310.4375,0.19,-0.0
4.643748044967651,0.0,0.0,2.11821,0.0,310.4375,-0.04,-0.125
4.824641704559326,10.8711,106.802933,2.11821,0.0,310.4375,-0.04,0.5625
5.0160017013549805,10.8711,106.802933,2.11821,0.0,310.4375,-0.04,0.5625
5.052453279495239,10.8711,106.802933,2.11821,0.0,310.5,0.05,0.5625
5.22598671913147,10.8711,106.802933,2.11821,0.0,310.625,-0.19,0.625
5.394931793212891,0.0,0.0,2.11821,0.0,311.0,0.06,1.375
5.580219984054565,0.0,0.0,2.11821,0.0,311.5,0.04,1.5625
5.781686305999756,0.0,0.0,2.11821,0.0,311.9375,0.06,1.625
5.913840293884277,0.0,0.0,2.271951,0.0,312.25,-0.01,1.8125
5.959872245788574,0.0,0.0,2.323198,0.0,312.6875,-0.24,1.625
6.163320779800415,0.0,0.0,2.323198,0.0,313.0625,0.11,1.6875
6.205699682235718,10.8711,106.802933,2.391527,0.0,313.3125,-0.34,1.4375
6.39590048789978,10.8711,106.802933,2.391527,0.0,313.4375,0.11,1.1875
6.439156532287598,10.8711,106.802933,2.391527,0.0,314.0625,-0.03,1.5
6.598796844482422,10.8711,106.802933,2.391527,0.0,314.1875,0.03,1.5
6.625231981277466,10.8711,106.802933,2.391527,0.0,314.5625,0.38,0.5
6.6523048877716064,0.0,0.0,2.289033,0.0,314.5,0.39,-0.4375
6.7080793380737305,0.0,0.0,2.374445,0.0,314.1875,0.22,-1.375
6.88297176361084,0.0,0.0,2.459857,0.0,313.625,-0.17,-2.3125
6.906805753707886,0.0,0.0,2.391527,0.0,313.125,-0.04,-2.6875
7.114204406738281,0.0,0.0,2.391527,0.0,312.375,-0.02,-2.8125
7.149827003479004,0.0,0.0,2.391527,0.0,311.8125,-0.13,-2.6875
7.367144346237183,0.0,0.0,2.391527,0.0,311.25,0.04,-1.5
7.566082715988159,0.0,0.0,2.425692,0.0,311.125,-0.49,-0.875
7.591226577758789,10.871034,106.802864,2.357363,0.0,311.125,0.29,-0.1875
7.790470600128174,0.0,0.0,2.357363,0.0,311.25,-0.04,0.375
7.8424646854400635,0.0,0.0,2.357363,0.0,311.5,0.4,1.25
8.029223918914795,0.0,0.0,2.374445,0.0,311.75,-0.32,1.1875
8.07616901397705,0.0,0.0,2.374445,0.0,311.9375,-0.03,1.25
8.101639986038208,0.0,0.0,2.323198,0.0,312.125,0.05,1.1875
8.261372089385986,0.0,0.0,2.323198,0.0,312.1875,0.2,0.375
8.29485535621643,0.0,0.0,2.357363,0.0,312.125,-0.31,-0.8125
8.49429965019226,0.0,0.0,2.408609,0.0,311.9375,0.01,-0.9375
8.522104024887085,10.871034,106.802864,2.408609,0.0,311.5625,-0.08,-0.625
8.730366230010986,0.0,0.0,2.374445,0.0,311.625,-0.67,0.6875
8.756983280181885,0.0,0.0,2.34028,0.0,311.875,-0.01,1.375
8.787296056747437,0.0,0.0,2.357363,0.0,312.3125,0.16,1.9375
8.833519697189331,0.0,0.0,2.391527,0.0,312.6875,-0.17,2.4375
8.986785173416138,0.0,0.0,2.391527,0.0,313.3125,0.4,2.125
9.224283695220947,10.871034,106.802864,2.34028,0.0,313.6875,0.12,0.3125
9.439553022384644,10.871034,106.802864,2.323198,0.0,313.6875,-0.07,-0.1875
9.475609540939331,0.0,0.0,2.374445,0.0,313.6875,-0.31,-0.125
9.502674579620361,0.0,0.0,2.425692,0.0,313.6875,-0.08,0.0625
9.527539491653442,0.0,0.0,2.34028,0.0,313.6875,0.03,0.5625
9.709592580795288,0.0,0.0,2.391527,0.0,313.6875,0.19,0.0625
9.735460996627808,0.0,0.0,2.391527,0.0,313.6875,0.49,0.3125
9.760820388793945,10.871034,106.802864,2.391527,0.0,313.6875,-0.23,0.3125
9.929474353790283,10.871034,106.802864,2.391527,0.0,313.6875,-0.12,0.125
9.977713584899902,10.871034,106.802864,2.391527,0.0,313.6875,-0.12,-0.25
10.00294017791748,10.871034,106.802864,2.391527,0.0,313.4375,0.0,-0.9375
10.050512552261353,10.871034,106.802864,2.459857,0.0,313.1875,-0.52,-1.6875
10.075659036636353,10.871034,106.802864,2.323198,0.0,313.0,-0.18,-1.75
10.107840061187744,0.0,0.0,2.323198,0.0,312.4375,0.33,-1.75
10.154788970947266,0.0,0.0,2.391527,0.0,311.9375,0.27,-2.875
10.186339616775513,0.0,0.0,2.391527,0.0,311.125,0.5,-3.6875
10.218300819396973,0.0,0.0,2.391527,0.0,310.25,-0.21,-3.625
10.397267580032349,0.0,0.0,2.374445,0.0,309.375,0.12,-3.625
10.574446439743042,0.0,0.0,2.459857,0.0,308.6875,0.01,-3.125
10.598592281341553,0.0,0.0,2.408609,0.0,308.1875,0.46,-1.875
10.81440806388855,10.871034,106.802864,2.408609,0.0,308.0,0.55,0.5625
11.013684272766113,0.0,0.0,2.34028,0.0,308.375,-0.16,2.0625
11.043379783630371,0.0,0.0,2.271951,0.0,308.9375,0.16,2.4375
11.087439775466919,0.0,0.0,2.271951,0.0,309.6875,0.39,2.375
11.112853765487671,0.0,0.0,2.306115,0.0,310.4375,0.09,2.9375
11.158780336380005,0.0,0.0,2.306115,0.0,311.0625,0.31,1.75
11.384305715560913,0.0,0.0,2.306115,0.0,311.3125,0.21,0.875
11.558849811553955,10.871034,106.802864,2.306115,0.0,311.375,-0.32,0.875
11.747576713562012,10.871034,106.802864,2.306115,0.0,310.75,-0.43,0.875
11.921517372131348,10.871034,106.802864,2.306115,0.0,310.3125,-0.08,0.875
12.10597276687622,10.871034,106.802864,2.306115,0.0,310.3125,-0.08,0.875
12.177971124649048,10.871034,106.802864,2.306115,0.0,310.3125,-0.08,-2.375
12.420562982559204,10.871034,106.802864,2.306115,0.0,310.3125,-0.08,-2.375
12.675289869308472,10.87095,106.802795,2.306115,0.0,308.5625,-0.08,-2.375
12.699379444122314,10.87095,106.802795,2.306115,0.0,308.5625,-0.08,-2.375
12.744038820266724,10.87095,106.802795,2.306115,0.0,308.8125,0.42,-0.5
12.923696994781494,10.87095,106.802795,2.408609,0.0,308.75,0.07,-0.6875
13.10559868812561,0.0,0.0,2.425692,0.0,308.5625,-0.34,-0.625
13.152117252349854,0.0,0.0,2.425692,0.0,308.3125,-0.32,-1.1875
13.178380489349365,0.0,0.0,2.511104,0.0,308.25,-0.6,-0.5625
13.369006395339966,0.0,0.0,2.459857,0.0,308.25,-0.46,-0.0625
13.400073528289795,0.0,0.0,2.408609,0.0,308.5625,-0.34,1.25
13.631505250930786,0.0,0.0,2.408609,0.0,309.125,-0.05,2.1875
13.66870665550232,0.0,0.0,2.391527,0.0,309.5625,0.36,1.9375
13.816167116165161,10.87095,106.802795,2.425692,0.0,309.6875,-0.37,1.9375
13.897575378417969,10.87095,106.802795,2.425692,0.0,310.3125,0.14,2.125
14.083034992218018,10.87095,106.802795,2.357363,0.0,310.4375,0.1,1.4375
14.107538938522339,0.0,0.0,2.391527,0.0,310.5625,-0.07,0.9375
14.156835794448853,0.0,0.0,2.425692,0.0,310.625,-0.35,0.8125
14.181427240371704,0.0,0.0,2.391527,0.0,310.625,-0.32,0.4375
14.212874174118042,0.0,0.0,2.442774,0.0,310.625,-0.99,0.375
14.416783571243286,0.0,0.0,2.391527,0.0,310.625,-0.53,0.1875
14.547983646392822,0.0,0.0,2.476939,0.0,310.625,-0.77,-0.4375
14.699266195297241,0.0,0.0,2.425692,0.0,310.6875,-0.65,0.6875
14.746813535690308,0.0,0.0,2.442774,0.0,310.6875,0.15,0.1875
14.98703908920288,10.87095,106.802795,2.357363,0.0,310.6875,0.15,-0.125
15.017619371414185,10.87095,106.802795,2.357363,0.0,310.6875,0.15,-0.125
15.332616806030273,10.87095,106.802795,2.357363,0.0,310.75,0.24,-0.0625
15.40233588218689,10.87095,106.802795,2.425692,0.0,310.75,-0.52,0.25
15.426814317703247,0.0,0.0,2.425692,0.0,310.75,0.33,0.125
15.451941728591919,0.0,0.0,2.442774,0.0,310.8125,0.15,0.375
15.676610946655273,0.0,0.0,2.459857,0.0,310.8125,-0.17,0.25
15.875656366348267,0.0,0.0,2.408609,0.0,310.8125,-0.58,-0.75
15.931442022323608,0.0,0.0,2.425692,0.0,310.875,0.19,0.75
16.141895055770874,0.0,0.0,2.442774,0.0,310.875,0.04,0.375
16.166517734527588,10.8709,106.802719,2.408609,0.0,310.875,-0.19,0.625
16.278733015060425,10.8709,106.802719,2.476939,0.0,310.875,-0.43,0.3125
16.329297304153442,0.0,0.0,2.425692,0.0,310.9375,-0.06,-0.3125
16.46467423439026,0.0,0.0,2.391527,0.0,310.9375,-0.3,-0.5625
16.50727677345276,0.0,0.0,2.357363,0.0,310.9375,0.29,-0.1875
16.552788972854614,0.0,0.0,2.476939,0.0,311.0,0.4,-0.0625
16.576791524887085,0.0,0.0,2.408609,0.0,311.0,-0.66,-0.1875
16.610743284225464,0.0,0.0,2.459857,0.0,311.0,0.05,0.0625
16.655256986618042,0.0,0.0,2.408609,0.0,311.0,0.38,0.5625
