x,y
105.23848607880649,-133.20678814318646
106.2438695988178,-133.30849875341133
107.24925313080853,-133.41020933367608
108.25463666179596,-133.51191988274164
109.26002020422439,-133.61363040264067
110.26540374784082,-133.7153408907314
111.27078730285193,-133.8170513491505
112.27617085811316,-133.9187617770346
113.28155442124913,-134.02047217440585
114.28693799475796,-134.12218254168027
115.29232156882374,-134.22389287761573
116.29770515571417,-134.32560318450862
117.30308874067214,-134.42731345987283
118.30847234019157,-134.52902370510495
119.31385593924614,-134.63073391971622
120.3192395480049,-134.73244410396396
121.32462316160185,-134.83415425784762
122.33000678160593,-134.9358643819112
123.3353904078319,-135.0375744745914
124.34077403988023,-135.13928453751126
125.34615767797388,-135.24099456954025
126.35154132287411,-135.34270457126937
127.35692497471122,-135.44441454238697
128.36230863147915,-135.5461244836935
129.36769229456158,-135.64783439394097
130.3730759639585,-135.7495442738154
131.37845963890862,-135.85125412341162
132.38384332061904,-135.95296394243152
133.38922700815183,-136.05467373123378
133.38922700815183,-136.05467373123378
134.3933276406355,-135.9869469679647
135.397428268457,-135.91922017456966
136.40152889210836,-135.85149335135048
137.4056295114594,-135.7837664965609
138.40973012654771,-135.71603961208018
139.41383073608225,-135.64831269719406
140.4179313448364,-135.58058575157875
141.42203194768365,-135.51285877654288
142.4261325468905,-135.44513177043424
143.4302331427349,-135.3774047342257
144.43433373337868,-135.3096776675415
145.43843432128236,-135.241950570519
146.44253490229494,-135.17422344347224
147.44663547918373,-135.10649628527725
148.45073605519949,-135.0387690974007
149.45483662659936,-134.97104187876002
150.45893719133102,-134.9033146298791
151.4630377516697,-134.83558735116137
152.46713831238876,-134.7678600415971
153.47123886777695,-134.70013270141143
154.47533941605113,-134.6324053311888
155.4794399603781,-134.56467793046878
156.4835405030331,-134.49695049988344
157.48764104169462,-134.42922303852419
158.49174157230422,-134.36149554680077
159.4958421013345,-134.29376802485032
160.4999426281544,-134.22604047268484
161.5040431474145,-134.15831288954243
162.50814366584788,-134.09058527722357
163.51224417993458,-134.02285763351512
164.5163446873531,-133.95512995956648
165.52044519042494,-133.88740225560016
166.52454569267005,-133.81967452085684
167.52864619159033,-133.75194675629234
168.5327466824587,-133.68421896090632
169.53684716929595,-133.61649113538235
170.54094765476808,-133.54876327987492
171.5450481361627,-133.48103539303847
172.54914861061994,-133.41330747681587
173.55324908112996,-133.34557952940992
174.55734955014458,-133.27785155233215
175.56145001659567,-133.2101235446523
176.56555047459543,-133.1423955066307
177.56965092887086,-133.0746674378957
178.5737513816509,-133.00693933948892
179.57785182976875,-132.93921121049883
180.58195227197967,-132.87148305117358
181.58605271086577,-132.8037548613412
182.59015314580466,-132.73602664124007
182.59015314580466,-132.73602664124007
183.52731607990455,-133.13107065296185
184.46447903669133,-133.52611463807432
185.40164201701026,-133.9211585968091
186.33880501546562,-134.3162025285851
187.27596803847496,-134.71124643463722
188.21313108587037,-135.1062903136264
189.15029415264698,-135.50133416632326
190.08745724005811,-135.89637799224877
191.02462035679656,-136.29142179212664
191.96178348886653,-136.68646556497632
192.8989466472736,-137.08150931151772
193.8361098252934,-137.47655303131992
194.77327302835926,-137.8715967247855
195.71043625121445,-138.2666403912481
195.71043625121445,-138.2666403912481
196.80379228023003,-138.54316835410697
197.89714832883547,-138.81969628096695
198.9905043955545,-139.09622417160844
200.08386048070258,-139.37275202636846
200.08386048070258,-139.37275202636846
199.92766033559505,-138.26661527653218
199.7714601986375,-137.16047852522112
199.6152600728201,-136.0543417729246
199.45905995591394,-134.94820501928706
199.30285985269242,-133.842068263756
199.1466597567756,-132.73593150674725
198.99045967276027,-131.6297947482008
198.99045967276027,-131.6297947482008
199.05293099269656,-130.6184684815063
199.11540231435055,-129.60714221399493
199.17787362665294,-128.59581594558946
199.24034493513835,-127.58448967609985
199.3028162443573,-126.5731634063329
199.36528754676905,-125.5618371359071
199.42775884482543,-124.55051086473345
199.49023014116352,-123.53918459222822
199.55270143037887,-122.52785831987043
199.6151727189904,-121.51653204647319
199.67764400084107,-120.50520577223628
199.74011528038872,-119.49387949741356
199.80258655723384,-118.48255322202746
199.86505782892468,-117.47122694525241
199.92752909586068,-116.45990066820924
199.99000036281518,-115.44857439034551
200.05247162452275,-114.43724811214047
200.11494287991522,-113.42592183266383
200.17741413394256,-112.41459555292862
200.23988538437584,-111.40326927235061
200.3023566279556,-110.39194299060865
200.36482786959417,-109.38061670866568
200.42729910875315,-108.36929042571472
200.4897703419502,-107.3579641425652
200.55224157048502,-106.34663785787127
200.6147127996144,-105.33531157321383
200.6771840206919,-104.32398528791705
200.73965524067347,-103.31265900082165
200.80212645504622,-102.30133271391472
200.86459766467286,-101.29000642582281
200.92706887301827,-100.27868013779887
200.9895400762557,-99.2673538479765
201.05201127580642,-98.25602755790163
201.11448247265463,-97.24470126749205
201.17695366457144,-96.2333749757062
201.17695366457144,-96.2333749757062
202.1791931770716,-96.11046469972226
203.18143267710838,-95.98755439385404
204.18367217297506,-95.86464405678979
205.18591166271193,-95.74173369052093
206.1881511413228,-95.61882329352935
207.1903906146028,-95.49591286614503
208.1926300766265,-95.3730024083496
209.19486953675533,-95.25009192090478
210.19710898794074,-95.12718140304499
211.19934843054455,-95.00427085492636
212.20158786558858,-94.88136027674541
213.20382729610935,-94.7584496676673
214.206066715012,-94.63553902916519
215.20830612724646,-94.51262835996555
216.21054553562635,-94.38971766059278
217.2127849337718,-94.26680693031942
218.21502432395795,-94.14389617092075
219.21726371002038,-94.02098538060251
220.219503085802,-93.89807456025044
221.22174245282545,-93.77516370967469
222.22398181625485,-93.65225282875993
223.2262211697653,-93.5293419175102
224.22846051580862,-93.40643097606511
225.23069985692055,-93.28352000443351
226.2329391882901,-93.16060900243183
227.23517851348353,-93.03769797072042
228.23741782808935,-92.91478690794999
229.23965714119979,-92.79187581550775
230.24189644135473,-92.66896469310804
231.244135735157,-92.54605353943316
232.2463750251047,-92.42314235581382
233.24861430294217,-92.30023114201131
234.25085357625642,-92.17731989845491
235.253092843079,-92.05440862439453
236.25533209587798,-91.93149731990368
237.25757134781261,-91.80858598527175
237.25757134781261,-91.80858598527175
238.03853315016855,-91.176501700074
238.81949492225868,-90.54441739660476
239.60045666479806,-89.91233307449264
240.38141837470377,-89.28024873338133
241.16238005902443,-88.64816437449373
241.94334171062752,-88.01607999628042
242.72430333437032,-87.38399559988743
242.72430333437032,-87.38399559988743
242.83363132790134,-86.38847084907661
242.94295931644592,-85.39294609752993
243.0522872966607,-84.3974213448283
243.16161527336533,-83.40189659183908
243.27094324080227,-82.40637183713903
243.38027120307618,-81.41084708173825
243.4895991572895,-80.41532232570034
243.59892710611686,-79.41979756826305
243.70825504849023,-78.42427281009667
243.81758298431689,-77.42874805133421
243.92691091225953,-76.43322329121355
244.03623883517812,-75.437698529621
244.14556675025028,-74.44217376809225
244.25489465958339,-73.44664900523435
244.3642225643382,-72.45112424115858
244.4735504592869,-71.45559947685153
244.58287834961104,-70.46007471059285
244.69220623160533,-69.46454994409386
244.80153410826003,-68.46902517647193
244.9108619774302,-67.4735004079267
244.9108619774302,-67.4735004079267
244.53238706679832,-66.5375404956943
244.153912177461,-65.6015805789102
243.77543730651186,-64.66562065741164
243.3969624596246,-63.72966073046606
243.01848763277843,-62.7937007989905
242.64001282878704,-61.85774086259478
242.26153804765036,-60.9217809212789
241.88306328766927,-59.985820975725154
241.5045885444322,-59.04986102504156
241.12611382721673,-58.113901069206015
240.74763912665264,-57.17794110905959
240.36916445077276,-56.2419811434564
239.99068979604843,-55.306021173615356
239.61221516123496,-54.37006119886997
239.23374054883047,-53.434101218721736
238.85526595539892,-52.49814123471384
238.47679138727395,-51.56218124478213
238.09831683629247,-50.626221250841404
237.7198423119086,-49.69026125169117
237.3413678063211,-48.75430124803043
236.96289332225103,-47.81834123914473
236.58441885782258,-46.882381225294175
236.20594441610993,-45.946421207523265
235.8274699930171,-45.01046118436238
235.44899559411638,-44.07450115612883
235.07052121664043,-43.13854112326063
235.07052121664043,-43.13854112326063
234.201443337628,-42.59965963925205
233.33236548701376,-42.060778132067455
232.46328766479763,-41.52189660193549
231.5942098706178,-40.98301504892864
230.72513210867157,-40.444133473238026
229.85605436762913,-39.905251874723675
228.98697665699083,-39.366370252690224
228.11789897804775,-38.827488608537934
227.24882132611916,-38.28860694085699
226.37974369955214,-37.74972525060617
225.51066610259036,-37.210843537109774
224.64158853388776,-36.671961800979844
223.77251099336044,-36.13308004188986
222.9034334809157,-35.59419826020147
222.03435599798357,-35.05531645517187
221.1652785438954,-34.516434627220285
220.29620111450012,-33.97755277666074
219.42712371528611,-33.438670902569406
218.55804634366262,-32.899789006263774
217.68896900204382,-32.360907086918786
216.81989168538718,-31.82202514456905
215.9508143984197,-31.283143179528928
215.0817371386896,-30.744261190744194
214.2126599097631,-30.205379179789848
213.34358271017263,-29.666497145986717
212.47450553612035,-29.127615088892625
211.6054283916733,-28.588733009010262
210.73635127254153,-28.049850906738854
209.86727418336815,-27.510968780922965
208.99819712049424,-26.972086631949832
208.12912008905502,-26.433204460566444
207.26004308373,-25.89432226629183
206.3909661071187,-25.355440049178185
205.52188915725262,-24.816557809161324
204.6528122397504,-24.277675545920438
203.78373534792533,-23.7387932597607
202.9146584837834,-23.199910951025
202.0455816479933,-22.661028619065455
201.1765048400629,-22.122146264494816
201.1765048400629,-22.122146264494816
200.1762056676929,-22.169221999787773
199.17590648927703,-22.216297704602113
198.17560731132545,-22.263373380039695
197.17530813022557,-22.310449024935014
196.17500894767664,-22.357524639520374
195.1747097563145,-22.404600224293777
194.17441056697692,-22.45167577909331
193.17411137453735,-22.4987513033984
192.17381217636745,-22.545826797561855
191.1735129783463,-22.59290226178292
190.1732137754401,-22.639977696093954
189.1729145716145,-22.687053099989647
188.17261536388804,-22.734128473893065
187.1723161527441,-22.78120381765101
186.17201694050416,-22.8282791312574
185.17171772533888,-22.875354414791516
184.1714185086782,-22.922429667967855
183.17111928481086,-22.969504891011596
182.170820059671,-23.016580084167558
181.1705208333889,-23.063655247581444
180.1702216012838,-23.11073037961479
179.16992236629966,-23.1578054825383
178.1696231322719,-23.20488055524365
177.16932389438088,-23.25195559732084
176.16902465392633,-23.299030609710563
175.16872540594957,-23.34610559208801
174.168426160805,-23.39318054398717
173.1681269115743,-23.440255466160085
172.16782765674347,-23.48733035810842
171.16752840041727,-23.534405219698975
170.16722914410957,-23.581480051201435
169.1669298819789,-23.62855485246662
168.16663061692282,-23.675629624345493
167.1663313478269,-23.72270436563133
166.16603208017952,-23.76977907654356
165.16573280831568,-23.81685375758384
164.16543353348015,-23.863928408275378
163.16513425259876,-23.911003029402902
162.164834972228,-23.958077619600928
161.1645356889318,-24.00515218018399
160.16423640003555,-24.05222671054247
159.16393710942103,-24.099301210759133
158.16363781654977,-24.14637568071295
157.16333852302833,-24.193450120540597
156.16303922412973,-24.240524530842308
155.1627399209684,-24.287598910309637
154.16244061774162,-24.33467325981964
154.16244061774162,-24.33467325981964
153.61576130080203,-23.470505663573373
153.06908201105347,-22.606338057711145
152.52240275067854,-21.742170442769364
151.97572351767124,-20.87800281817649
151.4290443160436,-20.013835184389645
150.8823651397312,-19.149667541018307
150.33568599346114,-18.285499888148188
149.7890068741592,-17.421332226106713
149.24232778302385,-16.557164554597932
148.69564872224632,-15.6929968732414
148.14896968852085,-14.828829182582744
147.60229068426167,-13.964661482482873
147.05561170727748,-13.100493773093572
146.50893276149634,-12.236326054316775
145.96225384125339,-11.37215832619683
145.41557495065328,-10.507990588143235
144.8688960876437,-9.643822840908543
144.32221725262406,-8.779655084470324
143.77553844786962,-7.915487318546016
143.22885966959123,-7.051319542919845
142.68218092130886,-6.187151757975727
142.1355022002638,-5.322983963463463
141.58882351059844,-4.458816159528575
141.0421448463786,-3.594648346612204
140.4954662118479,-2.7304805240386543
139.94878760441563,-1.8663126917534998
139.40210902573463,-1.0021448501698806
138.85543047660383,-0.13797699947158232
138.30875195439486,0.7261908609031943
137.7620734621819,1.5903587308245721
137.21539499715996,2.454526610133261
136.66871656311824,3.3186944988421403
136.66871656311824,3.3186944988421403
136.70641414538642,4.32311861767242
136.74411172151608,5.32754273758076
136.78180929916945,6.331966857809069
136.81950687456614,7.336390978575369
136.85720444640634,8.34081509990575
136.89490201585085,9.345239221917582
136.93259958276946,10.349663344985224
136.97029714898284,11.354087467813802
137.00799471160215,12.35851159217114
137.0456922733397,13.362935716711593
137.08338982884612,14.367359842197095
137.12108738588495,15.371783968462115
137.15878494204202,16.3762080946816
137.19648249196794,17.380632222074784
137.23418004092815,18.38505634974897
137.27187758766925,19.389480478368387
137.30957513166155,20.39390460737035
137.34727267499494,21.39832873700004
137.3849702162482,22.40275286766015
137.42266775127032,23.407176998808005
137.46036528768587,24.41160112996423
137.49806282063764,25.416025262503506
137.53576035137027,26.420449395302057
137.57345788122987,27.42487352920058
137.61115540721747,28.42929766331421
137.64885293103225,29.4337217980966
137.68655045392768,30.438145933569473
137.72424797032275,31.442570069590605
137.76194548855705,32.446994206052025
137.7996430061412,33.45141834360072
137.83734051713233,34.45584248179332
137.87503802715779,35.460266620266914
137.91273553483387,36.46469075983145
137.9504330418974,37.46911489928993
137.9881305452279,38.47353903996333
138.02582804620903,39.4779631810417
138.06352554341083,40.4823873229255
138.10122304098425,41.4868114652428
138.13892053772224,42.49123560838135
138.17661802716097,43.49565975202329
138.2143155179005,44.50008389622654
138.25201300531518,45.50450804144074
138.28971049001862,46.508932186758756
138.32740797442506,47.51335633323431
138.3651054561666,48.51778048022317
138.40280293150042,49.522204627436004
138.4405004099269,50.5266287757968
138.4781978822525,51.53105292427099
138.51589535334315,52.5354770740013
138.5535928239139,53.53990122398723
138.59129029075163,54.54432537450211
138.6289877551937,55.5487495263844
138.6666852180853,56.55317367780193
138.7043826782281,57.557597830516606
138.74208013436862,58.5620219835921
138.77977759244106,59.5664461372409
138.81747504267577,60.57087029151411
138.85517249484238,61.57529444681793
138.89286994465962,62.579718602298065
138.9305673911433,63.58414275924421
138.96826483483184,64.58856691616342
139.00596227768494,65.59299107367521
139.04365971413029,66.59741523209694
139.08135715402148,67.60183939059363
139.11905459022594,68.60626355048605
139.1567520210908,69.6106877105868
139.19444945161234,70.6151118714356
139.23214687924607,71.61953603303907
139.26984430475335,72.62396019503481
139.3075417294252,73.62838435716584
139.34523915050295,74.63280852105429
139.3829365679316,75.63723268491651
139.4206339871156,76.64165684954554
139.45833139846187,77.64608101502765
139.49602881191657,78.65050518088952
139.53372622279906,79.65492934716909
139.5714236299485,80.65935351420624
139.60912103537092,81.66377768188677
139.6468184379982,82.66820185045498
139.68451584005928,83.67262601978392
139.7222132378952,84.67705018925771
139.75991063534147,85.68147435952737
139.7976080261571,86.68589853026235
139.83530541885833,87.6903227018471
139.87300280943307,88.69474687382413
139.91070019614452,89.69917104716177
139.94839758032134,90.70359522018107
139.94839758032134,90.70359522018107
139.07371731777295,91.36727425027715
138.1990370881241,92.03095330376394
137.32435689530294,92.69463238028217
136.44967673587345,93.35831148057522
135.57499661251032,94.02199060311884
135.57499661251032,94.02199060311884
134.84373500044958,93.33962986787098
134.11247335985988,92.657269148783
133.38121168203975,91.97490844543309
132.64994998247,91.29254775868124
131.91868825026663,90.6101870884134
131.1874264877048,89.9278264349121
130.4561646964751,89.24546579679955
129.72490287292726,88.56310517574862
128.99364101888202,87.8807445711504
128.26237913644678,87.19838398256861
127.53111722507441,86.51602341080799
126.7998552811147,85.83366285479758
126.06859330835682,85.15130231546489
125.33733130430264,84.46894179276869
124.60606927278761,83.78658128621673
123.8748072097534,83.10422079585665
123.14354511542288,82.42186032167577
122.41228299149526,81.73949986481367
121.68102083818471,81.05713942342622
120.94975865666073,80.37477899900493
120.21849644245678,79.6924185908868
119.48723419918544,79.0100581990496
118.75597192466411,78.3276978231151
118.02470962290484,77.64533746376947
117.29344728918059,76.96297712132706
116.56218492465214,76.28061679476198
115.83092252989553,75.5982564845891
115.0996601062105,74.91589619078232
114.36839765573329,74.23353591353901
113.63713517213033,73.55117565239561
112.90587266022129,72.8688154078567
112.17461011068237,72.18645517926207
111.44334754001619,71.5040949675039
110.7120849358248,70.82173477205185
109.98082230216657,70.13937459308694
109.2495596398404,69.45701442973942
108.51829694479666,68.77465428388838
107.78703421930184,68.09229415375628
107.05577146496253,67.4099340398924
106.32450868258637,66.72757394302982
105.59324586713076,66.04521386199067
104.86198302278433,65.36285379726755
104.13072014772635,64.68049374924074
103.39945724493832,63.99813371764733
102.66819431058478,63.31577370183632
101.93693134453547,62.633413702868026
101.20566835053322,61.95105371988853
100.47440532465863,61.268693753945264
99.74314227132322,60.586333803688944
99.01187918579994,59.903973870348544
98.28061607098637,59.221613953073096
97.54935292514571,58.53925405237362
96.81808975166766,57.856894167783274
96.0868265473854,57.17453429998486
95.35556331104551,56.492174447813404
94.6243000445701,55.80981461239581
93.89303675001152,55.127454793570024
93.16177342660842,54.44509499101245
92.43051007311612,53.76273520516093
91.6992466851144,53.08037543507598
90.96798326880662,52.39801568136687
90.23671982664455,51.7156559443513
89.50545635157961,51.03329622365158
88.77419284633282,50.35093651929625
88.04292931215763,49.66857683130702
87.31166574298088,48.98621715915757
86.58040214893408,48.30385750401254
85.84913852376755,47.62149786553913
85.11787486957994,46.939138242841516
84.38661118262844,46.25677863654495
83.65534746723189,45.57441904699635
82.92408372058536,44.89205947357911
82.19281994625511,44.20969991654747
81.46155614035935,43.52734037529822
80.73029230352913,42.84498085121527
79.9990284375852,42.162621343461055
79.26776454061418,41.48026185228282
78.53650061595944,40.79790237703287
77.80523665889393,40.11554291825423
77.07397267285367,39.433183475889514
76.34270865564737,38.75082404955828
75.61144461107287,38.06846463973296
74.8801805348026,37.38610524675035
74.14891642723605,36.70374586971827
73.41765229122443,36.021386509205506
72.68638812373995,35.3390271648368
71.95512392915649,34.656667837142145
71.22385970380644,33.97430852550341
70.4925954447546,33.29194923059297
69.7613311571738,32.60958995161376
69.03006684320029,31.927230689220465
68.29880249686235,31.244871443250652
67.56753812034256,30.56251221408252
66.83627371502459,29.880153000448836
66.10500927439828,29.19779380368011
65.37374480920872,28.51543462334793
64.64248031232339,27.833075459172505
63.91121578713199,27.15071631160158
63.17995122903772,26.468357180346516
62.44868664071529,25.785998064797692
61.71742202395653,25.103638966227724
60.98615737826062,24.42127988425027
60.25489269953161,23.738920818277077
59.52362799271941,23.056561768667038
58.79236325577168,22.37420273535356
58.06109848725844,21.691843718737086
57.329833691507254,21.00948471802351
56.59856886272296,20.327125734228805
55.86730400553995,19.64476676621963
55.136039116837736,18.962407815316947
54.40477420121312,18.28004888066614
53.67350925223986,17.597689961899267
52.942244274468415,16.915331059581447
52.210979266069344,16.232972173633392
51.47971422820342,15.550613304401123
50.74844916203142,14.868254451316048
50.01718406295655,14.185895614775486
49.285918935798506,13.503536794826731
48.55465377662916,12.821177990457105
47.823388591559215,12.138819202600182
47.09212337367905,11.456460431649433
46.36085812570968,10.774101676947422
45.629592843853246,10.091742938250373
44.89832753574307,9.409384216224426
44.16706220044128,8.72702551028221
43.43579683245951,8.04466682132912
42.70453143590245,7.362308148126431
41.9732660060894,6.67994949162665
41.24200054698606,5.997590851420477
40.51073505863876,5.3152322276887425
39.77946954010961,4.6328736200727345
39.04820399322806,3.9505150288803947
38.31693841353629,3.2681564539082726
37.58567280526923,2.5857978958298173
36.85440716543666,1.9034393539910635
36.123141498143255,1.2210808282965548
35.391875798578056,0.5387223193871964
34.6606100698065,-0.14363617401239803
33.92934430987761,-0.8259946504616534
33.19807852261812,-1.508353110683716
32.46681270380184,-2.190711553977874
31.735546853773183,-2.873069981648034
31.00428097343243,-3.5554283925994583
30.273015064470066,-4.237786787295353
29.541749126978733,-4.920145165602707
28.81048315680743,-5.602503527606896
28.079217157884266,-6.2848618732098505
27.347951127172696,-6.967220202560411
26.616685070030822,-7.649578514817694
25.885418982122353,-8.331936811476364
25.15415286310287,-9.014295091461168
24.42288670970421,-9.696653355596455
23.69162053054392,-10.379011602447891
22.960354323922793,-11.061369833612385
